#JD                    MAG              ERR               SURVEY Filter
2455866.741210939828  -0.000779000000   0.038917000000        SWASP
2455866.741699220147   0.010842000000   0.034441000000        SWASP
2455866.742675779853  -0.014303000000   0.034335000000        SWASP
2455866.743164060172   0.000279000000   0.034834000000        SWASP
2455866.743652340025  -0.013233000000   0.033630000000        SWASP
2455866.744140619878  -0.046731000000   0.032472000000        SWASP
2455866.745117189828  -0.017975000000   0.036822000000        SWASP
2455866.745605470147  -0.040271000000   0.033067000000        SWASP
2455866.746093750000  -0.010395000000   0.028878000000        SWASP
2455866.746582029853   0.006622000000   0.034413000000        SWASP
2455866.746582029853   0.025741000000   0.029515000000        SWASP
2455866.746582029853  -0.060829000000   0.032158000000        SWASP
2455866.747558590025  -0.075728000000   0.042499000000        SWASP
2455866.748046880122  -0.073137000000   0.032013000000        SWASP
2455866.749023439828  -0.047052000000   0.032664000000        SWASP
2455866.749511720147  -0.054239000000   0.031922000000        SWASP
2455866.750000000000  -0.105742000000   0.031138000000        SWASP
2455866.750488279853   0.001311000000   0.033893000000        SWASP
2455866.751464840025  -0.032919000000   0.032987000000        SWASP
2455866.751953119878  -0.078806000000   0.032682000000        SWASP
2455866.752929689828  -0.092617000000   0.035927000000        SWASP
2455866.753417970147   0.028637000000   0.036655000000        SWASP
2455866.753906250000  -0.062140000000   0.032705000000        SWASP
2455866.754394529853   0.030110000000   0.035034000000        SWASP
2455866.755371090025  -0.007737000000   0.047933000000        SWASP
2455866.755859380122   0.001952000000   0.036796000000        SWASP
2455867.485351560172   0.007258000000   0.041654000000        SWASP
2455867.485351560172   0.030977000000   0.047248000000        SWASP
2455867.485839840025   0.035917000000   0.035236000000        SWASP
2455867.485839840025  -0.019800000000   0.047531000000        SWASP
2455867.490722659975   0.026019000000   0.039872000000        SWASP
2455867.490722659975  -0.072005000000   0.038386000000        SWASP
2455867.491210939828   0.010844000000   0.038882000000        SWASP
2455867.491210939828   0.001062000000   0.042807000000        SWASP
2455867.496093750000  -0.046273000000   0.030312000000        SWASP
2455867.496093750000   0.054589000000   0.038025000000        SWASP
2455867.496582029853   0.025093000000   0.032189000000        SWASP
2455867.496582029853  -0.010812000000   0.035800000000        SWASP
2455867.501953119878  -0.008580000000   0.044269000000        SWASP
2455867.501953119878  -0.029553000000   0.045676000000        SWASP
2455867.502441409975   0.022196000000   0.047213000000        SWASP
2455867.502441409975  -0.014032000000   0.056097000000        SWASP
2455867.505371090025  -0.023935000000   0.055436000000        SWASP
2455867.505371090025  -0.013674000000   0.063187000000        SWASP
2455867.505859380122   0.030394000000   0.050971000000        SWASP
2455867.505859380122  -0.004478000000   0.059755000000        SWASP
2455867.508789060172   0.023514000000   0.042233000000        SWASP
2455867.508789060172  -0.003874000000   0.046485000000        SWASP
2455867.509277340025  -0.079880000000   0.052818000000        SWASP
2455867.509277340025  -0.070957000000   0.044284000000        SWASP
2455867.512207029853   0.012437000000   0.071959000000        SWASP
2455867.512207029853   0.011944000000   0.061761000000        SWASP
2455867.512695310172  -0.085217000000   0.069061000000        SWASP
2455867.512695310172   0.107533000000   0.069237000000        SWASP
2455867.515625000000   0.054795000000   0.055374000000        SWASP
2455867.515625000000   0.062303000000   0.070235000000        SWASP
2455867.516113279853   0.071375000000   0.055896000000        SWASP
2455867.516113279853   0.035805000000   0.065550000000        SWASP
2455867.519042970147   0.054527000000   0.053102000000        SWASP
2455867.519042970147   0.069932000000   0.071055000000        SWASP
2455867.519531250000   0.040443000000   0.049917000000        SWASP
2455867.519531250000   0.095161000000   0.069204000000        SWASP
2455867.522460939828  -0.051636000000   0.047291000000        SWASP
2455867.522460939828  -0.056281000000   0.055977000000        SWASP
2455867.522949220147   0.010020000000   0.041493000000        SWASP
2455867.522949220147   0.034647000000   0.059890000000        SWASP
2455867.525878909975   0.096071000000   0.069577000000        SWASP
2455867.525878909975   0.067379000000   0.072744000000        SWASP
2455867.526367189828   0.096929000000   0.062383000000        SWASP
2455867.526367189828   0.131870000000   0.084286000000        SWASP
2455867.529296880122   0.053889000000   0.049205000000        SWASP
2455867.529296880122   0.028916000000   0.059750000000        SWASP
2455867.529785159975  -0.102546000000   0.044555000000        SWASP
2455867.529785159975   0.101584000000   0.060514000000        SWASP
2455867.532714840025   0.007060000000   0.054665000000        SWASP
2455867.532714840025  -0.002483000000   0.058671000000        SWASP
2455867.533203119878   0.002577000000   0.061240000000        SWASP
2455867.533203119878  -0.014763000000   0.059933000000        SWASP
2455867.536132810172   0.064338000000   0.064037000000        SWASP
2455867.536132810172   0.078551000000   0.079321000000        SWASP
2455867.536621090025   0.077080000000   0.061753000000        SWASP
2455867.536621090025   0.122671000000   0.084696000000        SWASP
2455867.539550779853   0.033958000000   0.076934000000        SWASP
2455867.539550779853  -0.075342000000   0.066147000000        SWASP
2455867.540039060172   0.082485000000   0.079676000000        SWASP
2455867.540039060172   0.008746000000   0.077595000000        SWASP
2455867.542968750000  -0.074404000000   0.103843000000        SWASP
2455867.542968750000   0.071695000000   0.091529000000        SWASP
2455867.543457029853   0.189823000000   0.113624000000        SWASP
2455867.543457029853   0.065130000000   0.116693000000        SWASP
2455867.547851560172  -0.019897000000   0.069946000000        SWASP
2455867.547851560172  -0.019340000000   0.168363000000        SWASP
2455867.547851560172   0.035804000000   0.049787000000        SWASP
2455867.547851560172  -0.029328000000   0.104931000000        SWASP
2455867.551269529853  -0.043360000000   0.040563000000        SWASP
2455867.551269529853   0.110974000000   0.054338000000        SWASP
2455867.551269529853  -0.029651000000   0.041812000000        SWASP
2455867.551269529853  -0.071595000000   0.045603000000        SWASP
2455867.554687500000  -0.013447000000   0.038869000000        SWASP
2455867.554687500000  -0.011261000000   0.048310000000        SWASP
2455867.554687500000   0.053496000000   0.033558000000        SWASP
2455867.554687500000  -0.009402000000   0.041642000000        SWASP
2455867.558105470147  -0.013701000000   0.028899000000        SWASP
2455867.558105470147   0.073824000000   0.035025000000        SWASP
2455867.558593750000   0.038614000000   0.030813000000        SWASP
2455867.558593750000   0.027109000000   0.033322000000        SWASP
2455867.561523439828   0.040009000000   0.028597000000        SWASP
2455867.561523439828   0.063625000000   0.033329000000        SWASP
2455867.562011720147  -0.001728000000   0.027543000000        SWASP
2455867.562011720147  -0.020754000000   0.030676000000        SWASP
2455867.564941409975   0.035792000000   0.028073000000        SWASP
2455867.564941409975   0.013111000000   0.031142000000        SWASP
2455867.565429689828   0.044579000000   0.027835000000        SWASP
2455867.565429689828   0.030341000000   0.033047000000        SWASP
2455867.568359380122  -0.021930000000   0.033444000000        SWASP
2455867.568359380122   0.032333000000   0.033183000000        SWASP
2455867.568847659975  -0.007234000000   0.030984000000        SWASP
2455867.568847659975  -0.028376000000   0.034776000000        SWASP
2455867.571777340025   0.039680000000   0.044121000000        SWASP
2455867.571777340025   0.039823000000   0.042976000000        SWASP
2455867.572265619878  -0.005818000000   0.045756000000        SWASP
2455867.572265619878   0.057643000000   0.043364000000        SWASP
2455867.575195310172  -0.013083000000   0.048549000000        SWASP
2455867.575195310172  -0.062367000000   0.051188000000        SWASP
2455867.575683590025   0.004098000000   0.028295000000        SWASP
2455867.575683590025  -0.014674000000   0.039357000000        SWASP
2455867.578613279853   0.031940000000   0.031276000000        SWASP
2455867.578613279853   0.020795000000   0.035261000000        SWASP
2455867.579101560172   0.044634000000   0.031595000000        SWASP
2455867.579101560172   0.024415000000   0.035577000000        SWASP
2455867.582031250000   0.060971000000   0.033548000000        SWASP
2455867.582031250000   0.003535000000   0.036932000000        SWASP
2455867.582519529853  -0.026639000000   0.030558000000        SWASP
2455867.582519529853   0.034821000000   0.037007000000        SWASP
2455867.585449220147  -0.001526000000   0.035005000000        SWASP
2455867.585449220147   0.041984000000   0.039782000000        SWASP
2455867.585937500000   0.010913000000   0.032481000000        SWASP
2455867.585937500000   0.005176000000   0.037837000000        SWASP
2455867.588867189828   0.044291000000   0.032894000000        SWASP
2455867.588867189828   0.063707000000   0.038049000000        SWASP
2455867.589355470147  -0.055763000000   0.029678000000        SWASP
2455867.589355470147  -0.049324000000   0.035152000000        SWASP
2455867.592285159975  -0.010483000000   0.032274000000        SWASP
2455867.592285159975  -0.018727000000   0.034924000000        SWASP
2455867.592773439828   0.059727000000   0.035138000000        SWASP
2455867.592773439828   0.014640000000   0.036846000000        SWASP
2455867.595703119878   0.043697000000   0.039717000000        SWASP
2455867.595703119878   0.021695000000   0.039688000000        SWASP
2455867.596191409975  -0.034898000000   0.037274000000        SWASP
2455867.596191409975   0.018686000000   0.047152000000        SWASP
2455867.599121090025   0.005555000000   0.027887000000        SWASP
2455867.599121090025   0.046538000000   0.032995000000        SWASP
2455867.599609380122  -0.054214000000   0.027112000000        SWASP
2455867.599609380122   0.026913000000   0.031297000000        SWASP
2455867.602539060172  -0.040144000000   0.025714000000        SWASP
2455867.602539060172   0.003388000000   0.029443000000        SWASP
2455867.603027340025   0.011365000000   0.026617000000        SWASP
2455867.603027340025   0.007858000000   0.029406000000        SWASP
2455867.605957029853   0.043610000000   0.032423000000        SWASP
2455867.605957029853   0.011442000000   0.035471000000        SWASP
2455867.606445310172   0.012490000000   0.034724000000        SWASP
2455867.606445310172   0.051306000000   0.036601000000        SWASP
2455867.609375000000  -0.041643000000   0.031789000000        SWASP
2455867.609375000000   0.013556000000   0.038600000000        SWASP
2455867.609863279853  -0.003041000000   0.032351000000        SWASP
2455867.609863279853   0.022392000000   0.036950000000        SWASP
2455867.612792970147   0.022402000000   0.031535000000        SWASP
2455867.612792970147  -0.035931000000   0.032564000000        SWASP
2455867.613281250000   0.040406000000   0.031530000000        SWASP
2455867.613281250000  -0.014667000000   0.033560000000        SWASP
2455867.616210939828  -0.004026000000   0.028480000000        SWASP
2455867.616210939828  -0.044462000000   0.031417000000        SWASP
2455867.616699220147  -0.010911000000   0.026545000000        SWASP
2455867.616699220147   0.045471000000   0.032286000000        SWASP
2455867.619628909975   0.044935000000   0.028796000000        SWASP
