# BJD-2454833, Blended_Flux, Deblended_Flux, Error
2.993547415230903425e+03 1.000888487679389760e+00 1.001776975358779520e+00 1.129487174284200742e-04
2.993567847294681997e+03 1.000906245488684121e+00 1.001812490977368242e+00 1.129487174284200742e-04
2.993588279258001421e+03 1.000811188746286717e+00 1.001622377492573435e+00 1.129487174284200742e-04
2.993608711420856707e+03 1.000496144265266008e+00 1.000992288530532015e+00 1.129487174284200742e-04
2.993629143483238295e+03 1.000898075591500014e+00 1.001796151183000028e+00 1.129487174284200742e-04
2.993649575444695074e+03 1.000826588225601776e+00 1.001653176451203553e+00 1.129487174284200742e-04
2.993670007606153376e+03 1.000695391269893708e+00 1.001390782539787416e+00 1.129487174284200742e-04
2.993690439666672319e+03 1.000753525840985869e+00 1.001507051681971738e+00 1.129487174284200742e-04
2.993710871727198537e+03 1.001376828078744730e+00 1.002753656157489459e+00 1.129487174284200742e-04
2.993731303787259094e+03 1.001133371995151622e+00 1.002266743990303244e+00 1.129487174284200742e-04
2.993751735846381052e+03 1.000855255476140071e+00 1.001710510952280142e+00 1.129487174284200742e-04
2.993772167905044626e+03 1.000850198741732644e+00 1.001700397483465288e+00 1.129487174284200742e-04
2.993792599963708199e+03 1.000833394303614288e+00 1.001666788607228575e+00 1.129487174284200742e-04
2.993813032021433173e+03 1.000672788615605491e+00 1.001345577231210981e+00 1.129487174284200742e-04
2.993833464078699762e+03 1.000914296574928919e+00 1.001828593149857838e+00 1.129487174284200742e-04
2.993853896235959837e+03 1.000724255796194839e+00 1.001448511592389679e+00 1.129487174284200742e-04
2.993874328192294342e+03 1.000818950290328413e+00 1.001637900580656826e+00 1.129487174284200742e-04
2.993894760348164709e+03 1.000888741867116849e+00 1.001777483734233698e+00 1.129487174284200742e-04
2.993915192303567892e+03 1.001248602569503543e+00 1.002497205139007086e+00 1.129487174284200742e-04
2.993935624358498899e+03 1.001131993354419381e+00 1.002263986708838761e+00 1.129487174284200742e-04
2.993956056512972282e+03 1.001046318369574584e+00 1.002092636739149167e+00 1.129487174284200742e-04
2.993976488466971205e+03 1.000919103472425631e+00 1.001838206944851262e+00 1.129487174284200742e-04
2.993996920520512504e+03 1.000851693871341874e+00 1.001703387742683748e+00 1.129487174284200742e-04
2.994017352673588903e+03 1.000871939103638475e+00 1.001743878207277172e+00 1.129487174284200742e-04
2.994037784626198118e+03 1.001015042401670385e+00 1.002030084803340770e+00 1.129487174284200742e-04
2.994058216678335157e+03 1.001171378899567532e+00 1.002342757799135065e+00 1.129487174284200742e-04
2.994078648830014572e+03 1.001025894651956127e+00 1.002051789303912255e+00 1.129487174284200742e-04
2.994099080781219527e+03 1.001357089913302634e+00 1.002714179826605267e+00 1.129487174284200742e-04
2.994119512831501197e+03 1.000756092336613445e+00 1.001512184673227113e+00 1.129487174284200742e-04
2.994139944981783628e+03 1.000624206558183182e+00 1.001248413116366587e+00 1.129487174284200742e-04
2.994160376931598876e+03 1.000317303876740116e+00 1.000634607753480232e+00 1.129487174284200742e-04
2.994180808980476286e+03 9.999713521847255482e-01 9.999427043694510964e-01 1.129487174284200742e-04
2.994201241129361733e+03 1.000348050175051462e+00 1.000696100350103146e+00 1.129487174284200742e-04
2.994221673177307821e+03 1.000123238667453673e+00 1.000246477334907125e+00 1.129487174284200742e-04
2.994242105125260423e+03 9.998358311272559362e-01 9.996716622545118724e-01 1.129487174284200742e-04
2.994262537272283225e+03 9.995982326315987487e-01 9.991964652631974975e-01 1.129487174284200742e-04
2.994282969319297990e+03 9.992190717936124678e-01 9.984381435872249355e-01 1.129487174284200742e-04
2.994303401265387947e+03 9.987835843122230273e-01 9.975671686244460545e-01 1.129487174284200742e-04
2.994323833411479427e+03 9.986488376837135972e-01 9.972976753674271944e-01 1.129487174284200742e-04
2.994344265456631547e+03 9.986579292983394085e-01 9.973158585966788170e-01 1.129487174284200742e-04
2.994364697401324520e+03 9.990557510391659957e-01 9.981115020783319913e-01 1.129487174284200742e-04
2.994385129546019016e+03 9.994238200276263084e-01 9.988476400552526169e-01 1.129487174284200742e-04
2.994405561589774152e+03 1.000224772189217237e+00 1.000449544378434474e+00 1.129487174284200742e-04
2.994425993533070141e+03 9.998190872896527415e-01 9.996381745793054829e-01 1.129487174284200742e-04
2.994446425676367653e+03 9.996985957376274268e-01 9.993971914752548535e-01 1.129487174284200742e-04
2.994466857718725805e+03 9.999361626099613209e-01 9.998723252199226419e-01 1.129487174284200742e-04
2.994487289660624810e+03 9.994882295744600409e-01 9.989764591489200818e-01 1.129487174284200742e-04
2.994507721802059677e+03 9.993530464360791399e-01 9.987060928721582798e-01 1.129487174284200742e-04
2.994528153843020846e+03 9.991245670667154855e-01 9.982491341334309709e-01 1.129487174284200742e-04
2.994548585883523629e+03 9.988449628468378805e-01 9.976899256936757610e-01 1.129487174284200742e-04
2.994569017923560750e+03 9.988757592485913994e-01 9.977515184971827988e-01 1.129487174284200742e-04
2.994589449963124935e+03 9.988664247859774248e-01 9.977328495719548496e-01 1.129487174284200742e-04
2.994609882002230734e+03 9.987816025600987357e-01 9.975632051201974715e-01 1.129487174284200742e-04
2.994630314040870871e+03 9.989373596319951476e-01 9.978747192639902952e-01 1.129487174284200742e-04
2.994650746079038072e+03 9.985930115258578876e-01 9.971860230517157753e-01 1.129487174284200742e-04
2.994671178016746126e+03 9.986586013128537775e-01 9.973172026257075551e-01 1.129487174284200742e-04
2.994691610153990041e+03 9.988701126131952490e-01 9.977402252263904980e-01 1.129487174284200742e-04
2.994712042190760258e+03 9.991466102292694274e-01 9.982932204585388547e-01 1.129487174284200742e-04
2.994732474127071328e+03 9.991765886660497475e-01 9.983531773320994951e-01 1.129487174284200742e-04
2.994752906262918259e+03 9.995101637545212858e-01 9.990203275090425716e-01 1.129487174284200742e-04
2.994773338297825831e+03 1.000042828855432386e+00 1.000085657710864773e+00 1.129487174284200742e-04
2.994793770232739917e+03 9.999480815970519521e-01 9.998961631941039041e-01 1.129487174284200742e-04
2.994814202367189864e+03 1.000340507213636654e+00 1.000681014427273308e+00 1.129487174284200742e-04
2.994834634401166113e+03 1.000725884965531609e+00 1.001451769931062996e+00 1.129487174284200742e-04
2.994855066334683215e+03 1.001166450770392125e+00 1.002332901540784471e+00 1.129487174284200742e-04
2.994875498467270518e+03 1.001490941529151524e+00 1.002981883058303048e+00 1.129487174284200742e-04
2.994895930499849783e+03 1.001663197291477125e+00 1.003326394582954473e+00 1.129487174284200742e-04
2.994916362431969901e+03 1.002077813064058631e+00 1.004155626128117040e+00 1.129487174284200742e-04
2.994936794563160220e+03 1.002187454996612992e+00 1.004374909993225762e+00 1.129487174284200742e-04
2.994957226594342501e+03 1.002568391084737165e+00 1.005136782169474330e+00 1.129487174284200742e-04
2.994977658625066397e+03 1.002727548363207877e+00 1.005455096726415753e+00 1.129487174284200742e-04
2.994998090654858970e+03 1.003716409762289263e+00 1.007432819524578527e+00 1.129487174284200742e-04
2.995018522684644267e+03 1.004905927205932858e+00 1.009811854411865495e+00 1.129487174284200742e-04
2.995038954713505518e+03 1.004661066942047043e+00 1.009322133884093864e+00 1.129487174284200742e-04
2.995059386842367530e+03 1.004020329917733267e+00 1.008040659835466757e+00 1.129487174284200742e-04
2.995079818770289421e+03 1.003512157230693536e+00 1.007024314461387293e+00 1.129487174284200742e-04
2.995100250798219349e+03 1.003507881080093700e+00 1.007015762160187400e+00 1.129487174284200742e-04
2.995120682925684378e+03 1.003936635096181806e+00 1.007873270192363613e+00 1.129487174284200742e-04
2.995141114852209284e+03 1.003934477161575245e+00 1.007868954323150268e+00 1.129487174284200742e-04
2.995161546878742229e+03 1.003990691051300566e+00 1.007981382102601131e+00 1.129487174284200742e-04
2.995181979004344612e+03 1.003078331012196234e+00 1.006156662024392245e+00 1.129487174284200742e-04
2.995202410929472535e+03 1.002760249700354711e+00 1.005520499400709422e+00 1.129487174284200742e-04
2.995222842954608495e+03 1.002244885230355376e+00 1.004489770460710751e+00 1.129487174284200742e-04
2.995243275078813895e+03 1.002468803780733664e+00 1.004937607561467328e+00 1.129487174284200742e-04
2.995263707003010495e+03 1.002160901824357353e+00 1.004321803648714706e+00 1.129487174284200742e-04
2.995284139126284572e+03 1.001768467228104198e+00 1.003536934456208396e+00 1.129487174284200742e-04
2.995304571149557887e+03 1.001851434011918229e+00 1.003702868023836459e+00 1.129487174284200742e-04
2.995325003071891842e+03 1.002331695135022738e+00 1.004663390270045475e+00 1.129487174284200742e-04
2.995345435193768935e+03 9.997253548431566106e-01 9.994507096863132212e-01 1.129487174284200742e-04
2.995386299136582238e+03 1.002013634407741272e+00 1.004027268815482543e+00 1.129487174284200742e-04
2.995406731257528008e+03 1.001876261338257912e+00 1.003752522676515824e+00 1.129487174284200742e-04
2.995427163277541695e+03 1.001750269817817562e+00 1.003500539635635125e+00 1.129487174284200742e-04
2.995447595197081682e+03 1.002631501075362142e+00 1.005263002150724283e+00 1.129487174284200742e-04
2.995468027316630469e+03 1.002393329717633730e+00 1.004786659435267460e+00 1.129487174284200742e-04
2.995488459335247171e+03 1.001841098372722616e+00 1.003682196745445232e+00 1.129487174284200742e-04
2.995508891253390175e+03 1.001546678179433547e+00 1.003093356358867094e+00 1.129487174284200742e-04
2.995529323371541977e+03 1.001155173607069182e+00 1.002310347214138364e+00 1.129487174284200742e-04
2.995549755388761696e+03 1.000554523910187843e+00 1.001109047820375686e+00 1.129487174284200742e-04
2.995570187305507716e+03 1.000671254258078013e+00 1.001342508516156027e+00 1.129487174284200742e-04
2.995590619422262534e+03 1.001061759890274683e+00 1.002123519780549366e+00 1.129487174284200742e-04
2.995611051438085269e+03 1.001406788525053937e+00 1.002813577050107874e+00 1.129487174284200742e-04
2.995631483353434305e+03 1.001063391355708321e+00 1.002126782711416642e+00 1.129487174284200742e-04
2.995651915468792140e+03 1.001155462658146700e+00 1.002310925316293400e+00 1.129487174284200742e-04
2.995672347483217891e+03 1.001229428915297426e+00 1.002458857830594852e+00 1.129487174284200742e-04
2.995692779397169943e+03 1.001373349232860255e+00 1.002746698465720510e+00 1.129487174284200742e-04
2.995713211511130794e+03 1.001487248839927791e+00 1.002974497679855581e+00 1.129487174284200742e-04
2.995733643524159561e+03 1.001684800361787309e+00 1.003369600723574617e+00 1.129487174284200742e-04
2.995754075436714629e+03 1.001855507394946443e+00 1.003711014789892886e+00 1.129487174284200742e-04
2.995774507549278496e+03 1.001824757811078159e+00 1.003649515622156319e+00 1.129487174284200742e-04
2.995794939560910279e+03 1.001664571626240674e+00 1.003329143252481348e+00 1.129487174284200742e-04
2.995815371572069125e+03 1.001858845507008766e+00 1.003717691014017532e+00 1.129487174284200742e-04
2.995835803583235247e+03 1.001781315861725030e+00 1.003562631723450060e+00 1.129487174284200742e-04
2.995856235593470046e+03 1.002095139233240673e+00 1.004190278466481345e+00 1.129487174284200742e-04
2.995876667603231908e+03 1.002066490121750197e+00 1.004132980243500395e+00 1.129487174284200742e-04
2.995897099712536146e+03 1.001754552003924825e+00 1.003509104007849650e+00 1.129487174284200742e-04
2.995917531621831586e+03 1.001701119480929547e+00 1.003402238961859094e+00 1.129487174284200742e-04
2.995937963630203740e+03 1.001632564097707956e+00 1.003265128195415912e+00 1.129487174284200742e-04
2.995958395738576655e+03 1.001391186992023341e+00 1.002782373984046682e+00 1.129487174284200742e-04
2.995978827646016725e+03 1.001498273876609613e+00 1.002996547753219225e+00 1.129487174284200742e-04
2.995999259652984620e+03 1.001834101447036218e+00 1.003668202894072436e+00 1.129487174284200742e-04
2.996019691759960551e+03 1.001980555423929831e+00 1.003961110847859661e+00 1.129487174284200742e-04
2.996040123665996362e+03 1.002234768063954728e+00 1.004469536127909457e+00 1.129487174284200742e-04
2.996060555671574548e+03 1.002302230954720708e+00 1.004604461909441415e+00 1.129487174284200742e-04
2.996080987777153496e+03 1.002354870245010909e+00 1.004709740490021819e+00 1.129487174284200742e-04
2.996101419681799598e+03 1.002486506577438874e+00 1.004973013154877748e+00 1.129487174284200742e-04
2.996121851686439186e+03 1.002258374533373741e+00 1.004516749066747483e+00 1.129487174284200742e-04
2.996142283690154727e+03 1.001968450955635026e+00 1.003936901911270052e+00 1.129487174284200742e-04
2.996162715693397331e+03 1.001985798548357343e+00 1.003971597096714685e+00 1.129487174284200742e-04
2.996183147696647211e+03 1.001666094351374880e+00 1.003332188702749761e+00 1.129487174284200742e-04
2.996203579698965768e+03 1.001499742258307846e+00 1.002999484516615691e+00 1.129487174284200742e-04
2.996224011701284326e+03 1.001626872060684015e+00 1.003253744121368030e+00 1.129487174284200742e-04
2.996244443702664285e+03 1.001509405174767053e+00 1.003018810349534107e+00 1.129487174284200742e-04
2.996264875804052281e+03 1.001588892611593007e+00 1.003177785223185792e+00 1.129487174284200742e-04
2.996285307704500156e+03 1.004184301680647096e+00 1.008368603361293969e+00 1.129487174284200742e-04
2.996305739704956068e+03 1.001880628176838428e+00 1.003761256353676856e+00 1.129487174284200742e-04
2.996326171804481419e+03 1.001452487897368293e+00 1.002904975794736808e+00 1.129487174284200742e-04
2.996346603704005247e+03 1.001183247978864932e+00 1.002366495957729864e+00 1.129487174284200742e-04
2.996367035702591238e+03 1.001230319250528522e+00 1.002460638501057044e+00 1.129487174284200742e-04
2.996387467801185267e+03 1.001072916003403090e+00 1.002145832006806403e+00 1.129487174284200742e-04
2.996407899698839174e+03 1.000776513752230201e+00 1.001553027504460402e+00 1.129487174284200742e-04
2.996428331696501118e+03 1.001273176772169649e+00 1.002546353544339297e+00 1.129487174284200742e-04
2.996448763793698163e+03 1.000791446590823197e+00 1.001582893181646394e+00 1.129487174284200742e-04
2.996469195689962362e+03 1.001016236098320134e+00 1.002032472196640267e+00 1.129487174284200742e-04
2.996489627786220808e+03 1.000952127778646839e+00 1.001904255557293677e+00 1.129487174284200742e-04
2.996510059782020107e+03 1.000786383311248251e+00 1.001572766622496724e+00 1.129487174284200742e-04
2.996530491676880047e+03 1.000458944113385096e+00 1.000917888226770192e+00 1.129487174284200742e-04
2.996550923771748785e+03 1.001319705315676156e+00 1.002639410631352535e+00 1.129487174284200742e-04
2.996571355766151100e+03 1.001185667235337418e+00 1.002371334470674835e+00 1.129487174284200742e-04
2.996591787659621332e+03 1.001189561346800705e+00 1.002379122693601188e+00 1.129487174284200742e-04
2.996612219753085810e+03 1.000650591227083552e+00 1.001301182454167327e+00 1.129487174284200742e-04
2.996632651746091142e+03 1.000422379336018075e+00 1.000844758672035928e+00 1.129487174284200742e-04
2.996653083738623536e+03 1.000090015735354942e+00 1.000180031470709885e+00 1.129487174284200742e-04
2.996673515730697545e+03 1.000018905149282489e+00 1.000037810298564755e+00 1.129487174284200742e-04
2.996693947721840232e+03 9.998170246181276033e-01 9.996340492362552066e-01 1.129487174284200742e-04
2.996714379712975642e+03 9.997742206328796843e-01 9.995484412657593687e-01 1.129487174284200742e-04
2.996734811803653429e+03 9.997747950267285022e-01 9.995495900534570044e-01 1.129487174284200742e-04
2.996755243693864031e+03 9.998289987890763841e-01 9.996579975781527683e-01 1.129487174284200742e-04
2.996775675683602458e+03 9.994052650576598085e-01 9.988105301153196169e-01 1.129487174284200742e-04
2.996796107772883261e+03 9.997999737723979319e-01 9.995999475447958638e-01 1.129487174284200742e-04
2.996816539661696879e+03 9.995007571655251111e-01 9.990015143310502221e-01 1.129487174284200742e-04
2.996836971650038322e+03 9.989568365008697493e-01 9.979136730017394985e-01 1.129487174284200742e-04
