# BJD-2454833, Flux, Error
3.052288531126905582e+03 9.897947034071021832e-01 1.129487174284200742e-04
3.052308962883180357e+03 9.893753470685819895e-01 1.129487174284200742e-04
3.052329394539621717e+03 9.886462805486702088e-01 1.129487174284200742e-04
3.052349826096302422e+03 9.880691301516189018e-01 1.129487174284200742e-04
3.052370257853159274e+03 9.875548464266403759e-01 1.129487174284200742e-04
3.052390689510299126e+03 9.871946946226264341e-01 1.129487174284200742e-04
3.052411121267563431e+03 9.868878100139255594e-01 1.129487174284200742e-04
3.052431552825059043e+03 9.867621920644281674e-01 1.129487174284200742e-04
3.052451984482780972e+03 9.866287173204593142e-01 1.129487174284200742e-04
3.052472416240743769e+03 9.861829417240852713e-01 1.129487174284200742e-04
3.052492847798879666e+03 9.861171766364821289e-01 1.129487174284200742e-04
3.052513279457241879e+03 9.864954644357454283e-01 1.129487174284200742e-04
3.052533711215844960e+03 9.875372670938030728e-01 1.129487174284200742e-04
3.052554142774621141e+03 9.870925146380234994e-01 1.129487174284200742e-04
3.052574574433623638e+03 9.868652509548359042e-01 1.129487174284200742e-04
3.052595006192808796e+03 9.870347623408028959e-01 1.129487174284200742e-04
3.052615437752225262e+03 9.866560954216839763e-01 1.129487174284200742e-04
3.052635869511868805e+03 9.870356774139532607e-01 1.129487174284200742e-04
3.052656301071692724e+03 9.873034235237289069e-01 1.129487174284200742e-04
3.052676732731750235e+03 9.873874762078378442e-01 1.129487174284200742e-04
3.052697164492034062e+03 9.876362530848934451e-01 1.129487174284200742e-04
3.052717596152557235e+03 9.876896719198426933e-01 1.129487174284200742e-04
3.052738027713312476e+03 9.874420265729476620e-01 1.129487174284200742e-04
3.052758459474178380e+03 9.874364685107143158e-01 1.129487174284200742e-04
3.052778891135283629e+03 9.878900305547255734e-01 1.129487174284200742e-04
3.052799322796738124e+03 9.880295795064095721e-01 1.129487174284200742e-04
3.052819754458185344e+03 9.881220202764574578e-01 1.129487174284200742e-04
3.052840186119989085e+03 9.881665499851635115e-01 1.129487174284200742e-04
3.052860617882019142e+03 9.885764718601829371e-01 1.129487174284200742e-04
3.052881049444171367e+03 9.888812960180892730e-01 1.129487174284200742e-04
3.052901481106673600e+03 9.894591513012356288e-01 1.129487174284200742e-04
3.052921912869285734e+03 9.897937760618810143e-01 1.129487174284200742e-04
3.052942344432136451e+03 9.902700946800978565e-01 1.129487174284200742e-04
3.052962776095220761e+03 9.904260902440492620e-01 1.129487174284200742e-04
3.052983207858531387e+03 9.910844226246602329e-01 1.129487174284200742e-04
3.053003639422080596e+03 9.919494414218705813e-01 1.129487174284200742e-04
3.053024071185747744e+03 9.923642180912584099e-01 1.129487174284200742e-04
3.053044502849756100e+03 9.930706138592984011e-01 1.129487174284200742e-04
3.053064934413887386e+03 9.935782912585016113e-01 1.129487174284200742e-04
3.053085366178253025e+03 9.939689082176307311e-01 1.129487174284200742e-04
3.053105797842959873e+03 9.945072673813172281e-01 1.129487174284200742e-04
3.053126229407789651e+03 9.950861774040833385e-01 1.129487174284200742e-04
3.053146661172737367e+03 9.958485419464691013e-01 1.129487174284200742e-04
3.053167092838026292e+03 9.963900070707388812e-01 1.129487174284200742e-04
3.053187524503555323e+03 9.970944386374719359e-01 1.129487174284200742e-04
3.053207956169200770e+03 9.983638298086637830e-01 1.129487174284200742e-04
3.053228387835188187e+03 9.992816793984756751e-01 1.129487174284200742e-04
3.053248819601300056e+03 9.999152070567460804e-01 1.129487174284200742e-04
3.053269251167643233e+03 1.000450377457613671e+00 1.129487174284200742e-04
3.053289682834212726e+03 1.001362906637802253e+00 1.129487174284200742e-04
3.053310114501022326e+03 1.002188923642879592e+00 1.129487174284200742e-04
3.053330546168064757e+03 1.002762575357001307e+00 1.129487174284200742e-04
3.053350977835332742e+03 1.003569350743546362e+00 1.129487174284200742e-04
3.053371409502724418e+03 1.004400753548977843e+00 1.129487174284200742e-04
3.053391841170465341e+03 1.005159072502396667e+00 1.129487174284200742e-04
3.053412272938316164e+03 1.006082083408840866e+00 1.129487174284200742e-04
3.053432704606522748e+03 1.006441692754336481e+00 1.129487174284200742e-04
3.053453136174844985e+03 1.007297523248394944e+00 1.129487174284200742e-04
3.053473567943394301e+03 1.008100490402312088e+00 1.129487174284200742e-04
3.053493999612182961e+03 1.009058355710139576e+00 1.129487174284200742e-04
3.053514431181203690e+03 1.009885077155466160e+00 1.129487174284200742e-04
3.053534862950451497e+03 1.010810894404506222e+00 1.129487174284200742e-04
3.053555294619938650e+03 1.011508724976119211e+00 1.129487174284200742e-04
3.053575726189657871e+03 1.012399947939996103e+00 1.129487174284200742e-04
3.053596157959604170e+03 1.013112774925589488e+00 1.129487174284200742e-04
3.053616589629673399e+03 1.013753360969978257e+00 1.129487174284200742e-04
3.053637021400085359e+03 1.014696124187665527e+00 1.129487174284200742e-04
3.053657452970619488e+03 1.015841305075967149e+00 1.129487174284200742e-04
3.053677884641503624e+03 1.016793103671602028e+00 1.129487174284200742e-04
3.053698316412497661e+03 1.017214871199126014e+00 1.129487174284200742e-04
3.053718747983730282e+03 1.017433494571310382e+00 1.129487174284200742e-04
3.053739179655196494e+03 1.018303332974471065e+00 1.129487174284200742e-04
3.053759611426889023e+03 1.018788998550727243e+00 1.129487174284200742e-04
3.053780042998936551e+03 1.019230552468325612e+00 1.129487174284200742e-04
3.053800474671101256e+03 1.020220749573531149e+00 1.129487174284200742e-04
3.053820906443492277e+03 1.020424048684679397e+00 1.129487174284200742e-04
3.053841338116122643e+03 1.021040804758847731e+00 1.129487174284200742e-04
3.053861769788869424e+03 1.021171315111937039e+00 1.129487174284200742e-04
3.053882201461958175e+03 1.021389000090384913e+00 1.129487174284200742e-04
3.053902633135287033e+03 1.021541994677833687e+00 1.129487174284200742e-04
3.053923064808848721e+03 1.021376245921777892e+00 1.129487174284200742e-04
3.053943496482519549e+03 1.021588032204969743e+00 1.129487174284200742e-04
3.053963928156546899e+03 1.021268110155486575e+00 1.129487174284200742e-04
3.053984359830807080e+03 1.021782490069636173e+00 1.129487174284200742e-04
3.054004791505176399e+03 1.021433114569784806e+00 1.129487174284200742e-04
3.054025223179902241e+03 1.020563151068435204e+00 1.129487174284200742e-04
3.054045654854744498e+03 1.019906801171117205e+00 1.129487174284200742e-04
3.054066086529928725e+03 1.019565971545641547e+00 1.129487174284200742e-04
3.054086518305237405e+03 1.018905372939484355e+00 1.129487174284200742e-04
3.054106949880777393e+03 1.018273397019780147e+00 1.129487174284200742e-04
3.054127381556660112e+03 1.017655666290653516e+00 1.129487174284200742e-04
3.054147813332667283e+03 1.017428202735692455e+00 1.129487174284200742e-04
3.054168244908905763e+03 1.017145425640395340e+00 1.129487174284200742e-04
3.054188676585486974e+03 1.015797721291734179e+00 1.129487174284200742e-04
3.054229539939129609e+03 1.012606348299405434e+00 1.129487174284200742e-04
3.054249971716293658e+03 1.011221962332620850e+00 1.129487174284200742e-04
3.054270403393813467e+03 1.010115487246663779e+00 1.129487174284200742e-04
3.054290834971448930e+03 1.008763552366178873e+00 1.129487174284200742e-04
3.054311266749311471e+03 1.007267202936087624e+00 1.129487174284200742e-04
3.054331698427413357e+03 1.006087187612219935e+00 1.129487174284200742e-04
3.054352130005747313e+03 1.004379023390150616e+00 1.129487174284200742e-04
3.054372561784308346e+03 1.003155840614133654e+00 1.129487174284200742e-04
3.054392993463225139e+03 1.001886307711599366e+00 1.129487174284200742e-04
3.054413425142258347e+03 1.000000000000000000e+00 1.129487174284200742e-04
3.054433856821517111e+03 9.984564492778600364e-01 1.129487174284200742e-04
3.054454288501015981e+03 9.965943687121965322e-01 1.129487174284200742e-04
3.054474720280748443e+03 9.952586198076872614e-01 1.129487174284200742e-04
3.054495151960705698e+03 9.935633042805589454e-01 1.129487174284200742e-04
3.054515583541018714e+03 9.920125097168837058e-01 1.129487174284200742e-04
3.054536015321442392e+03 9.905459828348547324e-01 1.129487174284200742e-04
3.054556447002105415e+03 9.889255919601033229e-01 1.129487174284200742e-04
3.054576878583000507e+03 9.877595715576693580e-01 1.129487174284200742e-04
3.054597310364129953e+03 9.863881862950888424e-01 1.129487174284200742e-04
3.054617742045600608e+03 9.852899588996508751e-01 1.129487174284200742e-04
3.054638173727194953e+03 9.842505915086253721e-01 1.129487174284200742e-04
3.054658605409014854e+03 9.825977248642843165e-01 1.129487174284200742e-04
3.054679036991190515e+03 9.816328605732353996e-01 1.129487174284200742e-04
3.054699468773484114e+03 9.808317748703245798e-01 1.129487174284200742e-04
3.054719900456009782e+03 9.799457129264775856e-01 1.129487174284200742e-04
3.054740332038876659e+03 9.792868336689720676e-01 1.129487174284200742e-04
3.054760763821868750e+03 9.801256672022127248e-01 1.129487174284200742e-04
3.054781195505085634e+03 9.787960802314032982e-01 1.129487174284200742e-04
3.054801627088658279e+03 9.779978722878021058e-01 1.129487174284200742e-04
3.054822058872348862e+03 9.786206932311708462e-01 1.129487174284200742e-04
3.054842490556387929e+03 9.781651645737873269e-01 1.129487174284200742e-04
3.054862922340536898e+03 9.774630561814551255e-01 1.129487174284200742e-04
3.054883353925040865e+03 9.777913776325360962e-01 1.129487174284200742e-04
3.054903785609771148e+03 9.773346687821825585e-01 1.129487174284200742e-04
3.054924217394742300e+03 9.771060133693119099e-01 1.129487174284200742e-04
3.054944648979828344e+03 9.770305351894548185e-01 1.129487174284200742e-04
3.054965080665264395e+03 9.769253959787926878e-01 1.129487174284200742e-04
3.054985512450926763e+03 9.762079524812544706e-01 1.129487174284200742e-04
3.055005944036827714e+03 9.775254150923483598e-01 1.129487174284200742e-04
3.055026375722954981e+03 9.774461698443923652e-01 1.129487174284200742e-04
3.055046807509323116e+03 9.773401371012438998e-01 1.129487174284200742e-04
3.055067239195923321e+03 9.772596664217880758e-01 1.129487174284200742e-04
3.055087670882749080e+03 9.776928332763121787e-01 1.129487174284200742e-04
3.055108102569814946e+03 9.785411162291129950e-01 1.129487174284200742e-04
3.055128534257230058e+03 9.792628736094373121e-01 1.129487174284200742e-04
3.055148965944754309e+03 9.802596514514544390e-01 1.129487174284200742e-04
3.055169397632518667e+03 9.807314735501601044e-01 1.129487174284200742e-04
3.055189829320632271e+03 9.819158166854584646e-01 1.129487174284200742e-04
3.055210261108972190e+03 9.827090698012732606e-01 1.129487174284200742e-04
3.055230692697434279e+03 9.842468121423411098e-01 1.129487174284200742e-04
3.055251124486247136e+03 9.854598230050265473e-01 1.129487174284200742e-04
3.055271556175284786e+03 9.871160226861980247e-01 1.129487174284200742e-04
3.055291987764561782e+03 9.879079587025308973e-01 1.129487174284200742e-04
3.055312419554073131e+03 9.886295600409985562e-01 1.129487174284200742e-04
3.055332851143808512e+03 9.895753376577947069e-01 1.129487174284200742e-04
3.055353282833784760e+03 9.906914752865629836e-01 1.129487174284200742e-04
3.055373714623994601e+03 9.919878745251216046e-01 1.129487174284200742e-04
3.055394146214428474e+03 9.930768433444662202e-01 1.129487174284200742e-04
3.055414577905219630e+03 9.942791324269016906e-01 1.129487174284200742e-04
3.055435009696127963e+03 9.956854007317212929e-01 1.129487174284200742e-04
3.055455441287376743e+03 9.972188094211386078e-01 1.129487174284200742e-04
3.055475873078750737e+03 9.986204814774235494e-01 1.129487174284200742e-04
3.055496304770473216e+03 9.998170689598983030e-01 1.129487174284200742e-04
3.055516736362420488e+03 1.001164071550897816e+00 1.129487174284200742e-04
3.055537168154609390e+03 1.002521677440862291e+00 1.129487174284200742e-04
3.055557599847030360e+03 1.003947554251089169e+00 1.129487174284200742e-04
3.055578031539676886e+03 1.005196998086551163e+00 1.129487174284200742e-04
3.055598463232563518e+03 1.006551786208221833e+00 1.129487174284200742e-04
3.055618894925799395e+03 1.007793828865332753e+00 1.129487174284200742e-04
3.055639326619144413e+03 1.008908208962340236e+00 1.129487174284200742e-04
3.055659758312845952e+03 1.010003547480658126e+00 1.129487174284200742e-04
3.055680190006780322e+03 1.011304857857275197e+00 1.129487174284200742e-04
3.055700621800824592e+03 1.012158455275147029e+00 1.129487174284200742e-04
3.055721053495224623e+03 1.013676372848865803e+00 1.129487174284200742e-04
3.055741485089849448e+03 1.014639909248480132e+00 1.129487174284200742e-04
3.055761916884715902e+03 1.015339431328049269e+00 1.129487174284200742e-04
3.055782348579930840e+03 1.016356135587036746e+00 1.129487174284200742e-04
3.055802780175261432e+03 1.017424986152680733e+00 1.129487174284200742e-04
3.055823211970935517e+03 1.018130099672391209e+00 1.129487174284200742e-04
3.055843643666848948e+03 1.020152916625794104e+00 1.129487174284200742e-04
3.055864075462872279e+03 1.021038541417754963e+00 1.129487174284200742e-04
3.055884507059250609e+03 1.021329690000385204e+00 1.129487174284200742e-04
3.055904938755862531e+03 1.022268944401846680e+00 1.129487174284200742e-04
3.055925370552817185e+03 1.022988027972010716e+00 1.129487174284200742e-04
3.055945802149894007e+03 1.022987298907690024e+00 1.129487174284200742e-04
3.055966233847320837e+03 1.022928282578088988e+00 1.129487174284200742e-04
3.055986665544856805e+03 1.023090276331767301e+00 1.129487174284200742e-04
3.056007097242749296e+03 1.023267158523625930e+00 1.129487174284200742e-04
3.056027528940874618e+03 1.023355636772574906e+00 1.129487174284200742e-04
3.056047960639225494e+03 1.023488878137014835e+00 1.129487174284200742e-04
3.056068392337816476e+03 1.023838247172697224e+00 1.129487174284200742e-04
3.056088824136757466e+03 1.023848851356064404e+00 1.129487174284200742e-04
3.056109255735806073e+03 1.024122399808879091e+00 1.129487174284200742e-04
3.056129687435211963e+03 1.024155046734843921e+00 1.129487174284200742e-04
3.056150119234851445e+03 1.023930593401064071e+00 1.129487174284200742e-04
3.056190982534819341e+03 1.023491489005709631e+00 1.129487174284200742e-04
3.056211414335273730e+03 1.023259052468521446e+00 1.129487174284200742e-04
3.056231845935835736e+03 1.023312442054985727e+00 1.129487174284200742e-04
3.056252277636755025e+03 1.023705122071404627e+00 1.129487174284200742e-04
3.056272709437907906e+03 1.022962421644578956e+00 1.129487174284200742e-04
3.056293141139285581e+03 1.022312165972839582e+00 1.129487174284200742e-04
3.056313572840903362e+03 1.022222420477365334e+00 1.129487174284200742e-04
3.056334004542753974e+03 1.021474511809673524e+00 1.129487174284200742e-04
3.056354436244946555e+03 1.021124566469815864e+00 1.129487174284200742e-04
3.056374868047263590e+03 1.020301812486680726e+00 1.129487174284200742e-04
3.056395299649928347e+03 1.019460529037137020e+00 1.129487174284200742e-04
3.056415731352819421e+03 1.018945755131428710e+00 1.129487174284200742e-04
3.056436163156067778e+03 1.018034226456152380e+00 1.129487174284200742e-04
3.056456594759431027e+03 1.016645445469229525e+00 1.129487174284200742e-04
3.056477026563137770e+03 1.016020043510645232e+00 1.129487174284200742e-04
3.056497458267083857e+03 1.015494409319933400e+00 1.129487174284200742e-04
3.056517889871262014e+03 1.014675944020082321e+00 1.129487174284200742e-04
3.056538321675667248e+03 1.013325492442234133e+00 1.129487174284200742e-04
3.056558753380311828e+03 1.012351591660949790e+00 1.129487174284200742e-04
3.056579184985304892e+03 1.010982980246277751e+00 1.129487174284200742e-04
3.056599616790525033e+03 1.009856053335260517e+00 1.129487174284200742e-04
3.056620048495984520e+03 1.009070139645179776e+00 1.129487174284200742e-04
3.056640480101676076e+03 1.007762921263958056e+00 1.129487174284200742e-04
3.056660911907594709e+03 1.006028532131696851e+00 1.129487174284200742e-04
3.056681343613869103e+03 1.004880531044808123e+00 1.129487174284200742e-04
3.056701775320369052e+03 1.003449489017243179e+00 1.129487174284200742e-04
3.056722207027109107e+03 1.002171225207382665e+00 1.129487174284200742e-04
3.056742638734081993e+03 1.000967469029002910e+00 1.129487174284200742e-04
3.056763070441404125e+03 9.997303574216741540e-01 1.129487174284200742e-04
3.056783502148835396e+03 9.979997632921779882e-01 1.129487174284200742e-04
3.056803933856623189e+03 9.964643810523987622e-01 1.129487174284200742e-04
3.056824365564636537e+03 9.946312557800353060e-01 1.129487174284200742e-04
3.056844797272889991e+03 9.934810588978923995e-01 1.129487174284200742e-04
3.056865228981492692e+03 9.922786561911420833e-01 1.129487174284200742e-04
3.056885660790321708e+03 9.911317705548844392e-01 1.129487174284200742e-04
3.056906092399389308e+03 9.897323304364296082e-01 1.129487174284200742e-04
3.056926524208691262e+03 9.880979458053583686e-01 1.129487174284200742e-04
3.056946955918218009e+03 9.861113677540378486e-01 1.129487174284200742e-04
3.056967387528100517e+03 9.846640310205960755e-01 1.129487174284200742e-04
3.056987819338217378e+03 9.832380245394602980e-01 1.129487174284200742e-04
3.057008251048559032e+03 9.817686023795005879e-01 1.129487174284200742e-04
3.057028682659256447e+03 9.806551700071589606e-01 1.129487174284200742e-04
3.057049114470071800e+03 9.786152956186308094e-01 1.129487174284200742e-04
3.057069546181228361e+03 9.771307821368544477e-01 1.129487174284200742e-04
3.057089977992625791e+03 9.755415465613579418e-01 1.129487174284200742e-04
3.057110409604254528e+03 9.743127968809784933e-01 1.129487174284200742e-04
3.057130841316225997e+03 9.730400561624980016e-01 1.129487174284200742e-04
3.057151273128438334e+03 9.722277018429675843e-01 1.129487174284200742e-04
3.057171704740881978e+03 9.716301184523467027e-01 1.129487174284200742e-04
3.057192136453551939e+03 9.704268427660763807e-01 1.129487174284200742e-04
3.057212568266579183e+03 9.695165551449016483e-01 1.129487174284200742e-04
3.057232999879837735e+03 9.687526505257828546e-01 1.129487174284200742e-04
3.057253431593322603e+03 9.687229573029338958e-01 1.129487174284200742e-04
3.057273863407048339e+03 9.680072115788638243e-01 1.129487174284200742e-04
3.057294295021121798e+03 9.675945503058788200e-01 1.129487174284200742e-04
3.057314726835422334e+03 9.675176087334984576e-01 1.129487174284200742e-04
3.057335158549962216e+03 9.674894342564938077e-01 1.129487174284200742e-04
3.057355590164734167e+03 9.675467508692595642e-01 1.129487174284200742e-04
3.057376021979849611e+03 9.678007448782609545e-01 1.129487174284200742e-04
3.057396453595203639e+03 9.683145252633501565e-01 1.129487174284200742e-04
3.057416885310791258e+03 9.688629623390323520e-01 1.129487174284200742e-04
3.057437317126721609e+03 9.691568878928538133e-01 1.129487174284200742e-04
3.057457748842774890e+03 9.700489483171478300e-01 1.129487174284200742e-04
3.057478180559293833e+03 9.708633837983539072e-01 1.129487174284200742e-04
3.057498612275921914e+03 9.718369073203463326e-01 1.129487174284200742e-04
3.057519043992906518e+03 9.729494460436149961e-01 1.129487174284200742e-04
3.057539475710007537e+03 9.744625539369567990e-01 1.129487174284200742e-04
3.057559907427566941e+03 9.761252546394657559e-01 1.129487174284200742e-04
3.057580339145250036e+03 9.776711456424553859e-01 1.129487174284200742e-04
3.057600770963283139e+03 9.789746756064482414e-01 1.129487174284200742e-04
3.057621202581540274e+03 9.808375383855396645e-01 1.129487174284200742e-04
3.057641634300038277e+03 9.823500283323697291e-01 1.129487174284200742e-04
3.057662066118879011e+03 9.839980358996985865e-01 1.129487174284200742e-04
3.057682497737958329e+03 9.855423409934571666e-01 1.129487174284200742e-04
3.057702929557272000e+03 9.873517773696367517e-01 1.129487174284200742e-04
3.057723361276817741e+03 9.893248558330312026e-01 1.129487174284200742e-04
3.057743792896704690e+03 9.915396040617567852e-01 1.129487174284200742e-04
3.057764224716833269e+03 9.935181705336827429e-01 1.129487174284200742e-04
3.057784656437303056e+03 9.952495722749761242e-01 1.129487174284200742e-04
3.057805088058012188e+03 9.970428565676874300e-01 1.129487174284200742e-04
3.057825519878955674e+03 9.991618385048181006e-01 1.129487174284200742e-04
3.057845951600131229e+03 1.000712086661802447e+00 1.129487174284200742e-04
3.057866383221647993e+03 1.002717198027624379e+00 1.129487174284200742e-04
3.057886815043406386e+03 1.004220935779898349e+00 1.129487174284200742e-04
3.057907246765389573e+03 1.006046610335701086e+00 1.129487174284200742e-04
3.057927678587730043e+03 1.007759702702332616e+00 1.129487174284200742e-04
3.057948110210185405e+03 1.009495886153801925e+00 1.129487174284200742e-04
3.057968541933107190e+03 1.011437530585395317e+00 1.129487174284200742e-04
3.057988973656138114e+03 1.013181636385104722e+00 1.129487174284200742e-04
3.058009405379525560e+03 1.014821693988304352e+00 1.129487174284200742e-04
3.058029837103254977e+03 1.016267282521530868e+00 1.129487174284200742e-04
3.058050268827108084e+03 1.017712987256788271e+00 1.129487174284200742e-04
3.058070700551310438e+03 1.018977298595473480e+00 1.129487174284200742e-04
3.058091132375739107e+03 1.020740645180265860e+00 1.129487174284200742e-04
3.058111564100523537e+03 1.021892748595596423e+00 1.129487174284200742e-04
3.058152427550783614e+03 1.023922517585763137e+00 1.129487174284200742e-04
3.058172859276266536e+03 1.024647248553780088e+00 1.129487174284200742e-04
3.058193290902097942e+03 1.025888772077907074e+00 1.129487174284200742e-04
3.058213722728156426e+03 1.026320739452253994e+00 1.129487174284200742e-04
3.058234154454570671e+03 1.027319567981631154e+00 1.129487174284200742e-04
3.058254586081216985e+03 1.027902237490409654e+00 1.129487174284200742e-04
3.058275017908090376e+03 1.028194412768548061e+00 1.129487174284200742e-04
3.058295449635319528e+03 1.028349850200172888e+00 1.129487174284200742e-04
3.058315881462782272e+03 1.028272110223181324e+00 1.129487174284200742e-04
3.058336313090469048e+03 1.028631400010241670e+00 1.129487174284200742e-04
3.058356744818513107e+03 1.028901486535093834e+00 1.129487174284200742e-04
3.058377176646790758e+03 1.028447929685915030e+00 1.129487174284200742e-04
3.058397608275292441e+03 1.028621757786745139e+00 1.129487174284200742e-04
3.058418040004151408e+03 1.028136502731561874e+00 1.129487174284200742e-04
3.058438471833243966e+03 1.028146422273004790e+00 1.129487174284200742e-04
3.058458903462676972e+03 1.028347942684762373e+00 1.129487174284200742e-04
3.058479335292351607e+03 1.027938541324210586e+00 1.129487174284200742e-04
3.058499767022251035e+03 1.027108063448920250e+00 1.129487174284200742e-04
3.058520198652506224e+03 1.026464733684974817e+00 1.129487174284200742e-04
3.058540630482879351e+03 1.025800673270147900e+00 1.129487174284200742e-04
3.058561062213717378e+03 1.024821066906916212e+00 1.129487174284200742e-04
3.058581493944780959e+03 1.024120062781866070e+00 1.129487174284200742e-04
3.058601925676084647e+03 1.023752177706241939e+00 1.129487174284200742e-04
3.058622357407613890e+03 1.023655892431910353e+00 1.129487174284200742e-04
3.058642789139499655e+03 1.023017344020610286e+00 1.129487174284200742e-04
3.058663220871618250e+03 1.021475742010004906e+00 1.129487174284200742e-04
3.058683652604086092e+03 1.020436316827931567e+00 1.129487174284200742e-04
3.058704084336779488e+03 1.019325631192575576e+00 1.129487174284200742e-04
3.058724516069712990e+03 1.017903091789018832e+00 1.129487174284200742e-04
3.058744947802988463e+03 1.016750025043008820e+00 1.129487174284200742e-04
3.058765379636504804e+03 1.015843958454880402e+00 1.129487174284200742e-04
3.058785811270368868e+03 1.015531043587888815e+00 1.129487174284200742e-04
3.058806243004466523e+03 1.014122795329963411e+00 1.129487174284200742e-04
3.058826674838790495e+03 1.013019177356303313e+00 1.129487174284200742e-04
3.058847106473469466e+03 1.011883467276657234e+00 1.129487174284200742e-04
3.058867538208374754e+03 1.010635371326386922e+00 1.129487174284200742e-04
3.058887970043637324e+03 1.009772998421089918e+00 1.129487174284200742e-04
3.058908401679131202e+03 1.008934382657431517e+00 1.129487174284200742e-04
3.058928833514852158e+03 1.007478540641246978e+00 1.129487174284200742e-04
3.058949265250928875e+03 1.006369055068346618e+00 1.129487174284200742e-04
3.058969696887237660e+03 1.005325944106782110e+00 1.129487174284200742e-04
3.058990128723889939e+03 1.004079110836047173e+00 1.129487174284200742e-04
3.059010560460781562e+03 1.002811747748485249e+00 1.129487174284200742e-04
3.059030992097905255e+03 1.001999811038225330e+00 1.129487174284200742e-04
3.059051423935372441e+03 1.000841716363463973e+00 1.129487174284200742e-04
3.059071855673078971e+03 9.993618880887132905e-01 1.129487174284200742e-04
3.059092287511135510e+03 9.987593754021929504e-01 1.129487174284200742e-04
3.059112719149416080e+03 9.973199199414047866e-01 1.129487174284200742e-04
3.059133150888053933e+03 9.959915844885854908e-01 1.129487174284200742e-04
3.059153582726925379e+03 9.944415719508670204e-01 1.129487174284200742e-04
3.059174014366020856e+03 9.931421990088130647e-01 1.129487174284200742e-04
3.059194446105473617e+03 9.918886513995819332e-01 1.129487174284200742e-04
3.059214877945159969e+03 9.903843324136571979e-01 1.129487174284200742e-04
3.059235309685187531e+03 9.890725010414651575e-01 1.129487174284200742e-04
3.059255741325454437e+03 9.873963962025429364e-01 1.129487174284200742e-04
3.059276173166072113e+03 9.861093177456372594e-01 1.129487174284200742e-04
3.059296604906914581e+03 9.847444723191211002e-01 1.129487174284200742e-04
3.059317036647997156e+03 9.827687768840799309e-01 1.129487174284200742e-04
3.059337468389428977e+03 9.812889366679606873e-01 1.129487174284200742e-04
3.059357900131086353e+03 9.798756903945610164e-01 1.129487174284200742e-04
3.059378331873100251e+03 9.782812107460517881e-01 1.129487174284200742e-04
3.059398763615346979e+03 9.766495078208474734e-01 1.129487174284200742e-04
3.059419195257934916e+03 9.753263665780659286e-01 1.129487174284200742e-04
3.059439627100764483e+03 9.743476965222193087e-01 1.129487174284200742e-04
3.059460058843942534e+03 9.727589472062661002e-01 1.129487174284200742e-04
3.059480490687346901e+03 9.716156455405503545e-01 1.129487174284200742e-04
3.059500922330989852e+03 9.703878181382014079e-01 1.129487174284200742e-04
3.059521354074982810e+03 9.689399495920659744e-01 1.129487174284200742e-04
3.059541785919202084e+03 9.678422307151356430e-01 1.129487174284200742e-04
3.059562217563776358e+03 9.666671737828632649e-01 1.129487174284200742e-04
3.059582649308700638e+03 9.659177859845049507e-01 1.129487174284200742e-04
3.059603081153734820e+03 9.653139305244701207e-01 1.129487174284200742e-04
3.059623512799240416e+03 9.653057688618613685e-01 1.129487174284200742e-04
3.059643944544979604e+03 9.656445685390011580e-01 1.129487174284200742e-04
3.059664376390945108e+03 9.673027456601855922e-01 1.129487174284200742e-04
3.059684808037149196e+03 9.667598136511417195e-01 1.129487174284200742e-04
3.059705239883696777e+03 9.658054587804151270e-01 1.129487174284200742e-04
3.059725671630600118e+03 9.650712888090062780e-01 1.129487174284200742e-04
3.059746103377736290e+03 9.651594928665178097e-01 1.129487174284200742e-04
3.059766535125221708e+03 9.675336326236041451e-01 1.129487174284200742e-04
3.059786966872932680e+03 9.686947742279603535e-01 1.129487174284200742e-04
3.059807398620883760e+03 9.678657984765425271e-01 1.129487174284200742e-04
3.059827830369176809e+03 9.686645579881152379e-01 1.129487174284200742e-04
3.059848262117826380e+03 9.692396169136149320e-01 1.129487174284200742e-04
3.059868693966709543e+03 9.703988529416653908e-01 1.129487174284200742e-04
3.059889125615824014e+03 9.718880937397295083e-01 1.129487174284200742e-04
3.059909557365281216e+03 9.731399786673518015e-01 1.129487174284200742e-04
3.059929989215095702e+03 9.747231958032077648e-01 1.129487174284200742e-04
3.059950420965134981e+03 9.762399229027236558e-01 1.129487174284200742e-04
3.059970852615413605e+03 9.778625186147718029e-01 1.129487174284200742e-04
3.059991284466042998e+03 9.798434887741946930e-01 1.129487174284200742e-04
3.060011716117020114e+03 9.815747952078389682e-01 1.129487174284200742e-04
3.060032147868223547e+03 9.839907236920888423e-01 1.129487174284200742e-04
3.060052579719667847e+03 9.862190705833896454e-01 1.129487174284200742e-04
3.060073011371452594e+03 9.888831760184896291e-01 1.129487174284200742e-04
3.060113874975970248e+03 9.939559270149644910e-01 1.129487174284200742e-04
3.060134306628577178e+03 9.955161967577338400e-01 1.129487174284200742e-04
3.060154738481527602e+03 9.972779751794670355e-01 1.129487174284200742e-04
3.060175170234833786e+03 9.993107120691165912e-01 1.129487174284200742e-04
3.060195601888364763e+03 1.001245080406118149e+00 1.129487174284200742e-04
3.060216033742137370e+03 1.003500013476241515e+00 1.129487174284200742e-04
3.060236465496258461e+03 1.005618778841963268e+00 1.129487174284200742e-04
3.060256897350722284e+03 1.007732583312926256e+00 1.129487174284200742e-04
3.060277329005424690e+03 1.009672433046642226e+00 1.129487174284200742e-04
